# x_m,y_m,w_tr_right_m,w_tr_left_m
-134.57275101696908,-807.2581284787311,4.0,4.0
-134.69255600117936,-807.0089465580947,4.0,4.0
-134.92521299179353,-806.5065027307373,4.0,4.0
-135.1503210395962,-806.0001616290556,4.0,4.0
-135.26089613874768,-805.7460471974125,4.0,4.0
-135.3706154861352,-805.4915673910282,4.0,4.0
-135.58840380177992,-804.9816334426314,4.0,4.0
-135.8048932074076,-804.4709687409527,4.0,4.0
-135.91288577053916,-804.2155146097391,4.0,4.0
-136.02078664647175,-803.9602431630844,4.0,4.0
-136.23634389689778,-803.4490913204559,4.0,4.0
-136.45173305193197,-802.9380003660785,4.0,4.0
-136.66699995552742,-802.426848512619,4.0,4.0
-136.88219045356834,-801.9156966692049,4.0,4.0
-137.09728926415073,-801.4046057231942,4.0,4.0
-137.31232694856982,-800.8933929862292,4.0,4.0
-137.527257662765,-800.3822411370029,4.0,4.0
-137.63500572264553,-800.1268478969139,4.0,4.0
-137.7437776265239,-799.8717591305146,4.0,4.0
-137.9670977488555,-799.3644436546349,4.0,4.0
-138.1981196232361,-798.8602947017139,4.0,4.0
-138.314853060276,-798.6089205142955,4.0,4.0
-138.43256449754847,-798.3580334848448,4.0,4.0
-138.67043237329915,-797.8574164310653,4.0,4.0
-138.9102256826595,-797.3577127760533,4.0,4.0
-139.03051964821512,-797.1080436250147,4.0,4.0
-139.15101227078068,-796.8584353720466,4.0,4.0
-139.39227257897693,-796.3594624529198,4.0,4.0
-139.6336245743566,-795.8610375889516,4.0,4.0
-139.75431585329642,-795.6117338170584,4.0,4.0
-139.87502241344228,-795.3625518349616,4.0,4.0
-140.1164355277803,-794.864126945045,4.0,4.0
-140.3578486383607,-794.3655802481492,4.0,4.0
-140.5991547770441,-793.8670335405111,4.0,4.0
-140.84047619575304,-793.368486828,4.0,4.0
-141.081828177261,-792.8699401214739,4.0,4.0
-141.32311902855636,-792.3711498140883,4.0,4.0
-141.56447100849482,-791.8725422134969,4.0,4.0
-141.80568545981905,-791.3739955285951,4.0,4.0
-142.04683878694553,-790.8755706402233,4.0,4.0
-142.28794627086137,-790.3767194975849,4.0,4.0
-142.40848472833355,-790.1271112246302,4.0,4.0
-142.5290079028591,-789.877563839126,4.0,4.0
-142.77014593806518,-789.3783472750172,4.0,4.0
-143.0112075652105,-788.8793133874494,4.0,4.0
-143.25216221940747,-788.3803403784008,4.0,4.0
-143.49456858902138,-787.8821589832198,4.0,4.0
-143.73972557588002,-787.3853172317517,4.0,4.0
-143.86257148679067,-787.1369876734384,4.0,4.0
-143.98567717616947,-786.8888407846312,4.0,4.0
-144.23266789239642,-786.3928514540016,4.0,4.0
-144.48026985323395,-785.8968012013976,4.0,4.0
-144.60418544152918,-785.6486542779976,4.0,4.0
-144.72816215405157,-785.4007509329567,4.0,4.0
-144.97617670364417,-784.9050051368051,4.0,4.0
-145.22420653368388,-784.409320238064,4.0,4.0
-145.47220580008653,-783.9136353381589,4.0,4.0
-145.72012865874976,-783.4178286486203,4.0,4.0
-145.96806679828734,-782.9217783822864,4.0,4.0
-146.21594381166344,-782.4257281136647,4.0,4.0
-146.46379026108355,-781.9295560539908,4.0,4.0
-146.71159086721994,-781.4335666895931,4.0,4.0
-146.95925394100365,-780.9375773241818,4.0,4.0
-147.20688645172552,-780.4415270637624,4.0,4.0
-147.45451896207842,-779.9455377050583,4.0,4.0
-147.7020903422071,-779.4493656385221,4.0,4.0
-147.9496617224751,-778.9533153690322,4.0,4.0
-148.07342449144892,-778.7052293447955,4.0,4.0
-148.1971872597112,-778.4572651087851,4.0,4.0
-148.44455998134808,-777.9613975221736,4.0,4.0
-148.69181045017768,-777.465651716836,4.0,4.0
-148.81545096353818,-777.2176874619754,4.0,4.0
-148.9390761915998,-776.9698449760385,4.0,4.0
-149.18629607647114,-776.473794595229,4.0,4.0
-149.43351595338376,-775.9778050748758,4.0,4.0
-149.5570953270909,-775.729779858361,4.0,4.0
-149.68068998080778,-775.4818764257175,4.0,4.0
-149.92780287911498,-774.9858868672961,4.0,4.0
-150.17486993056565,-774.4898972988249,4.0,4.0
-150.29838817343466,-774.2418720603182,4.0,4.0
-150.42190641521927,-773.9938468186295,4.0,4.0
-150.66889705308625,-773.4979181202343,4.0,4.0
-150.915857126307,-773.0018676288164,4.0,4.0
-151.03961986532886,-772.7539032763941,4.0,4.0
-151.16434532296572,-772.5064869739045,4.0,4.0
-151.4194197397279,-772.0147600105759,4.0,4.0
-151.68201253325498,-771.5265040518589,4.0,4.0
-151.9480283268263,-771.0402576230263,4.0,4.0
-152.21725318251936,-770.5558989310865,4.0,4.0
-152.35262967207052,-770.3141458453235,4.0,4.0
-152.48831178578183,-770.072575444555,4.0,4.0
-152.76024141739356,-769.5898608934051,4.0,4.0
-153.03266004699333,-769.1073290250256,4.0,4.0
-153.1689686865522,-768.8660021812939,4.0,4.0
-153.30530788649352,-768.6247971180321,4.0,4.0
-153.57807796990647,-768.1424478721175,4.0,4.0
-153.85087861333136,-767.6598550425167,4.0,4.0
-153.98723308973376,-767.4185890705037,4.0,4.0
-154.12358756540004,-767.1773230969836,4.0,4.0
-154.39628123420837,-766.6946693567068,4.0,4.0
-154.66899018106338,-766.2120156091851,4.0,4.0
-154.80531408906154,-765.9706887235866,4.0,4.0
-154.94163799621566,-765.7293009416488,4.0,4.0
-155.2143316544841,-765.2465862774092,4.0,4.0
-155.4869489062137,-764.7639325156435,4.0,4.0
-155.75945918860816,-764.2812787601517,4.0,4.0
-156.03198475234407,-763.7986859045004,4.0,4.0
-156.30446446873688,-763.3159712507943,4.0,4.0
-156.57689834035457,-762.8332565987282,4.0,4.0
-156.84933221371705,-762.3505419635245,4.0,4.0
-157.12158271062947,-761.8679491184489,4.0,4.0
-157.39377208071556,-761.385417167036,4.0,4.0
-157.66597673026135,-760.9028852142533,4.0,4.0
-157.93813552576196,-760.4202923251676,4.0,4.0
-158.21030959806194,-759.9375776294665,4.0,4.0
-158.48246838772985,-759.454923834028,4.0,4.0
-158.61850193779327,-759.2134142490531,4.0,4.0
-158.75450492472444,-758.9720264525636,4.0,4.0
-159.02648033453946,-758.489189963736,4.0,4.0
-159.29842517783865,-758.0062925693953,4.0,4.0
-159.4343975967815,-757.7648438602101,4.0,4.0
-159.5703394518535,-757.5233951479056,4.0,4.0
-159.84225372252587,-757.0404977197816,4.0,4.0
-160.11410686590725,-756.5575393944005,4.0,4.0
-160.25001815582635,-756.3160297851963,4.0,4.0
-160.38592944548674,-756.0745810713345,4.0,4.0
-160.65772146158758,-755.591561854731,4.0,4.0
-160.9294676341408,-755.1086035435296,4.0,4.0
-161.06531779870596,-754.8670939450266,4.0,4.0
-161.20115268217117,-754.6256452431863,4.0,4.0
-161.4727918867384,-754.1426869515881,4.0,4.0
-161.7443852464869,-753.6597286627741,4.0,4.0
-162.01590219822378,-753.1769530571693,4.0,4.0
-162.28735802268852,-752.6939338697473,4.0,4.0
-162.5587832796841,-752.2106710876151,4.0,4.0
-162.69448062501687,-751.9690396905391,4.0,4.0
-162.83016268802874,-751.7274691864495,4.0,4.0
-163.10154209169943,-751.2442063754536,4.0,4.0
-163.37278395823378,-750.7610653367043,4.0,4.0
-163.64399525765342,-750.2780460729139,4.0,4.0
-163.91670411156906,-749.7958184117683,4.0,4.0
-164.05440328444953,-749.5553439589646,4.0,4.0
-164.19211773660723,-749.3149912900565,4.0,4.0
-164.46834126160522,-748.8343468297251,4.0,4.0
-164.74548165835841,-748.3543722062373,4.0,4.0
-164.8843269185295,-748.1145066836579,4.0,4.0
-165.023248584941,-747.8747629522823,4.0,4.0
-165.30127529373175,-747.3951537105521,4.0,4.0
-165.57936313034435,-746.915544492275,4.0,4.0
-165.71845289309277,-746.6758007826254,4.0,4.0
-165.85751209360546,-746.4360570779229,4.0,4.0
-166.13561521378114,-745.9565087796441,4.0,4.0
-166.41368777214768,-745.4768995990669,4.0,4.0
-166.6917756120098,-744.9974122161166,4.0,4.0
-166.96978704519847,-744.517803052124,4.0,4.0
-167.24929604338013,-744.0390464305941,4.0,4.0
-167.53510091944844,-743.5643088817523,4.0,4.0
-167.8309761406089,-743.0957826033384,4.0,4.0
-168.1383122994798,-742.6345637011484,4.0,4.0
-168.45287648622775,-742.1782163639252,4.0,4.0
-168.77248347488674,-741.7253399903094,4.0,4.0
-169.09545232657828,-741.2748993586922,4.0,4.0
-169.42011738890952,-740.8254939106876,4.0,4.0
-169.7456534745161,-740.3768800702524,4.0,4.0
-169.90853612303755,-740.1526644792145,4.0,4.0
-170.07146461336498,-739.9285706730318,4.0,4.0
-170.3973827144724,-739.4805048333726,4.0,4.0
-170.72343832981653,-739.0321953542464,4.0,4.0
-171.04963145967943,-738.5839467047199,4.0,4.0
-171.37580929949763,-738.135515345077,4.0,4.0
-171.7019107249294,-737.6871448540041,4.0,4.0
-171.86496143542004,-737.4629291557776,4.0,4.0
-172.02799686462197,-737.2387743554677,4.0,4.0
-172.35386906872048,-736.7902211919771,4.0,4.0
-172.67977182358652,-736.3416070931837,4.0,4.0
-173.00570513267945,-735.8930538643879,4.0,4.0
-173.3316537200422,-735.4442570564074,4.0,4.0
-173.65743420744127,-734.9955820217267,4.0,4.0
-173.82031681029665,-734.771305401851,4.0,4.0
-173.98309244641854,-734.5470896881741,4.0,4.0
-174.30853674972457,-734.0986582694693,4.0,4.0
-174.9594100342814,-733.2014908188379,4.0,4.0
-175.2848237415237,-732.7529375011034,4.0,4.0
-175.61019160047368,-732.3042623875571,4.0,4.0
-175.93559001597174,-731.8555263645703,4.0,4.0
-176.26097314814973,-731.4067903456457,4.0,4.0
-176.42361123051535,-731.182452792105,4.0,4.0
-176.58618818794156,-730.9580543429208,4.0,4.0
-176.9113726640547,-730.5095010319126,4.0,4.0
-177.23655713960835,-730.0608259408316,4.0,4.0
-177.3991493767343,-729.8364883947081,4.0,4.0
-177.56172633136094,-729.6121508478748,4.0,4.0
-177.88689551749584,-729.1634148503226,4.0,4.0
-178.21201886085097,-728.7146788673488,4.0,4.0
-178.37453468937264,-728.4902804363043,4.0,4.0
-178.53705051759977,-728.2659429008345,4.0,4.0
-178.86203632862427,-727.8173896182873,4.0,4.0
-179.18697629330555,-727.3688972332168,4.0,4.0
-179.34946155465667,-727.1445596930339,4.0,4.0
-179.51194681299182,-726.9203439330997,4.0,4.0
-179.83688676048655,-726.4714861320216,4.0,4.0
-180.16179614001754,-726.0225674245588,4.0,4.0
-180.48673607833035,-725.5735878193627,4.0,4.0
-180.81167601359476,-725.1246082124286,4.0,4.0
-181.13653954042286,-724.6756286084997,4.0,4.0
-181.46137250285489,-724.2266490082482,4.0,4.0
-181.78617490143986,-723.7777303075636,4.0,4.0
-181.94856845983838,-723.5532100664462,4.0,4.0
-182.11096201814595,-723.3287507208986,4.0,4.0
-182.43573385231005,-722.8797711407612,4.0,4.0
-182.76049040344947,-722.4307306720086,4.0,4.0
-182.9228381157226,-722.2060886475383,4.0,4.0
-183.08513998363276,-721.9814466244761,4.0,4.0
-183.40978956052052,-721.5321625749623,4.0,4.0
-183.73442385351137,-721.0828785280137,4.0,4.0
-183.89669515506722,-720.858236502185,4.0,4.0
-184.0589511744729,-720.6335944781589,4.0,4.0
-184.38352433445883,-720.1844322078821,4.0,4.0
-184.7080363658361,-719.7352699370749,4.0,4.0
-184.8702923792819,-719.5106279025854,4.0,4.0
-185.03253310921036,-719.2859858614372,4.0,4.0
-185.3570145624667,-718.836701763159,4.0,4.0
-185.6814960121722,-718.3874176613518,4.0,4.0
-185.84375201767077,-718.1627756133321,4.0,4.0
-186.005992741422,-717.9381335644091,4.0,4.0
-186.33039778191076,-717.48878857963,4.0,4.0
-186.65472641372378,-717.0392000165232,4.0,4.0
-186.97902448120396,-716.5896723530061,4.0,4.0
-187.30330726563392,-716.1402055892437,4.0,4.0
-187.62748307562583,-715.6906779182118,4.0,4.0
-187.95161303664653,-715.2410893445804,4.0,4.0
-188.27575827509858,-714.791561663702,4.0,4.0
-188.59993407411412,-714.3419121967107,4.0,4.0
-188.9240640271384,-713.892323625689,4.0,4.0
-189.24811757348513,-713.4426132756838,4.0,4.0
-189.41015962924266,-713.2177885568049,4.0,4.0
-189.57215584184027,-712.9929638443859,4.0,4.0
-189.8961635489973,-712.5433753219168,4.0,4.0
-190.22011013266885,-712.0937868174805,4.0,4.0
-190.38210634819745,-711.8689012338648,4.0,4.0
-190.54414840808298,-711.6439547611883,4.0,4.0
-190.8681561230911,-711.1941227241892,4.0,4.0
-191.19214856680298,-710.7442907334678,4.0,4.0
-191.3541447952685,-710.5194661090267,4.0,4.0
-191.51611046465166,-710.2945806030285,4.0,4.0
-191.8399654051895,-709.8449314242723,4.0,4.0
-192.16375922798528,-709.3949778050294,4.0,4.0
-192.48759890153207,-708.94502422295,4.0,4.0
-192.81136217608164,-708.4951315704637,4.0,4.0
-193.134972643423,-708.0451171583388,4.0,4.0
-193.4586289588187,-707.5952245599485,4.0,4.0
-193.78231584175802,-707.1451493060586,4.0,4.0
-194.10597216396732,-706.6948304870253,4.0,4.0
-194.4294756805798,-706.2445725965156,4.0,4.0
-194.75287223772008,-705.7944365392383,4.0,4.0
-194.9145628756273,-705.5693685128133,4.0,4.0
-195.0762840754379,-705.344300487708,4.0,4.0
-195.39965006865827,-704.8941035464454,4.0,4.0
-195.72303134449436,-704.4437239359347,4.0,4.0
-195.88472198229067,-704.2185341324696,4.0,4.0
-196.0464431836272,-703.9934661237301,4.0,4.0
-196.3697480632029,-703.5428429861389,4.0,4.0
-196.6929001386805,-703.0924025713907,4.0,4.0
-196.85443797380526,-702.8671519209743,4.0,4.0
-197.01599109002598,-702.6418403771453,4.0,4.0
-197.33903619636473,-702.1913390807449,4.0,4.0
-197.66209658216926,-701.7408986815462,4.0,4.0
-197.8236191337629,-701.5156480347073,4.0,4.0
-197.9851416847923,-701.2903973876045,4.0,4.0
-198.30823262747407,-700.8397742997395,4.0,4.0
-198.63118603682497,-700.3889076333583,4.0,4.0
-198.79266274134548,-700.163535198068,4.0,4.0
-198.95410888288887,-699.938101865225,4.0,4.0
-199.27843760143796,-699.4883313088435,4.0,4.0
-199.60521132083295,-699.0403267117592,4.0,4.0
-199.93284079137118,-698.5926874951701,4.0,4.0
-200.2614024160981,-698.1458399115418,4.0,4.0
-200.59046833141844,-697.6992359472827,4.0,4.0
-200.91970234919464,-697.2529973906987,4.0,4.0
-201.24899749456165,-696.8068806383877,4.0,4.0
-201.57830792323708,-696.360763901861,4.0,4.0
-201.90764891101293,-695.9145253708218,4.0,4.0
-202.23703573600514,-695.4682868253519,4.0,4.0
-202.40198128975885,-695.2453502409057,4.0,4.0
-202.56781315649826,-695.0231443977593,4.0,4.0
-202.90444329722547,-694.5825081987093,4.0,4.0
-203.2477666280451,-694.1468044947112,4.0,4.0
-203.4206278741843,-693.9298965214618,4.0,4.0
-203.59431430898496,-693.7135366098556,4.0,4.0
-203.94373486618025,-693.2824609485681,4.0,4.0
-204.29477524500302,-692.8529076965629,4.0,4.0
-204.4706774720775,-692.6384964630304,4.0,4.0
-204.64667138964512,-692.424085241835,4.0,4.0
-204.99885788549776,-691.9958108715707,4.0,4.0
-205.35115135604576,-691.567597424302,4.0,4.0
-205.70362820485553,-691.1393839943873,4.0,4.0
-206.056150893584,-690.7110487673606,4.0,4.0
-206.408688871099,-690.2827135742484,4.0,4.0
-206.76113516986507,-689.8545002033688,4.0,4.0
-207.1135050671861,-689.4263477529901,4.0,4.0
-207.46590553102166,-688.998195318014,4.0,4.0
-207.8182754347704,-688.5696775293345,4.0,4.0
-208.17061477893594,-688.1408552831683,4.0,4.0
-208.52286244220258,-687.7120939588317,4.0,4.0
-208.87509482973334,-687.2833326595639,4.0,4.0
-209.22731194126936,-686.8545104872569,4.0,4.0
-209.4034128582609,-686.6400994081114,4.0,4.0
-209.5795596205704,-686.4256883362776,4.0,4.0
-209.93168505906468,-685.996744434014,4.0,4.0
-210.28376466572905,-685.5679832577528,4.0,4.0
-210.4597739106017,-685.3535113434313,4.0,4.0
-210.63576787639582,-685.1391612247896,4.0,4.0
-210.98770996868703,-684.7104001163041,4.0,4.0
-211.33963678569663,-684.2815781323102,4.0,4.0
-211.51561547727724,-684.0671062542758,4.0,4.0
-211.69157888891607,-683.8526952763181,4.0,4.0
-212.04477406104152,-683.4247867636304,4.0,4.0
-212.40369971267324,-683.0018716628401,4.0,4.0
-212.76905877763582,-682.5841935405276,4.0,4.0
-213.137290720973,-682.1692556986402,4.0,4.0
-213.5081510401373,-681.756692760682,4.0,4.0
-213.88069229012268,-681.3456521738339,4.0,4.0
-214.25402815991202,-680.9352814181062,4.0,4.0
-214.62785302832967,-680.525215135719,4.0,4.0
-215.00184599293877,-680.1151488660962,4.0,4.0
-215.37599177317782,-679.7051435042534,4.0,4.0
-215.75024452985465,-679.2950772770089,4.0,4.0
-215.93728686735423,-679.089983288773,4.0,4.0
-216.12429864556407,-678.8848284181079,4.0,4.0
-216.4982305244724,-678.4747013909894,4.0,4.0
-216.8720860056264,-678.0646352899134,4.0,4.0
-217.05897554332242,-677.8597240326126,4.0,4.0
-217.24584979917427,-677.6546909819225,4.0,4.0
-217.61959831229416,-677.2445031005868,4.0,4.0
-217.80644200393903,-677.0394091536753,4.0,4.0
-217.9933162549639,-676.8342543013005,4.0,4.0
-218.18015994159293,-676.6290994467558,4.0,4.0
-218.36700362701401,-676.4239445877442,4.0,4.0
-218.55384731137272,-676.2187897253876,4.0,4.0
-218.74069099443014,-676.013573966038,4.0,4.0
-219.11425610652208,-675.6033251225854,4.0,4.0
-219.30103866185777,-675.3981702518053,4.0,4.0
-219.4877906543424,-675.1930153806088,4.0,4.0
-219.6745732082519,-674.9878605062304,4.0,4.0
-219.86137104107883,-674.7826447341497,4.0,4.0
-220.0481841534952,-674.5774898491309,4.0,4.0
-220.4217645368169,-674.1670583025447,4.0,4.0
-220.60853180841175,-673.9619034308573,4.0,4.0
-220.79526851852842,-673.7567485616257,4.0,4.0
-220.98200522998883,-673.5515328036973,4.0,4.0
-221.16900172521036,-673.3464388436781,4.0,4.0
-221.35625800458627,-673.1415884740732,4.0,4.0
-221.73089282235037,-672.7315223931917,4.0,4.0
-221.9183019235065,-672.5266111589265,4.0,4.0
-222.10566518691277,-672.3215781548001,4.0,4.0
-222.29302845925167,-672.1169105439174,4.0,4.0
-222.4804681460766,-671.9122429610111,4.0,4.0
-222.6678619953861,-671.707636291999,4.0,4.0
-222.85524056787477,-671.5030905316166,4.0,4.0
-223.2298601933435,-671.0938772579777,4.0,4.0
-223.41716237029004,-670.8893315312824,4.0,4.0
-223.60446454913654,-670.6848467049615,4.0,4.0
-223.79178200922192,-670.4803009847546,4.0,4.0
-223.9790994694237,-670.2756943693121,4.0,4.0
-224.35370383491252,-669.866481164689,4.0,4.0
-224.54094489621284,-669.6618745737854,4.0,4.0
-224.72817067670312,-669.457328879808,4.0,4.0
-224.91530476978915,-669.2528440790691,4.0,4.0
-225.10243886478867,-669.048237496959,4.0,4.0
-225.2896188054699,-668.8434482351812,4.0,4.0
-225.66403981274038,-668.4339915060788,4.0,4.0
-225.85132671849243,-668.2291413411567,4.0,4.0
-226.22583941196237,-667.8195628189669,4.0,4.0
-226.4130652035883,-667.6147735807616,4.0,4.0
-226.78748623568538,-667.2050124543898,4.0,4.0
-226.97465091232417,-667.0001014588267,4.0,4.0
-227.1618461535218,-666.7951904676427,4.0,4.0
-227.53619079726815,-666.3854902903131,4.0,4.0
-227.72326379451906,-666.1805793165178,4.0,4.0
-227.9103062315406,-665.9757901410883,4.0,4.0
-228.28440639114413,-665.5660900102464,4.0,4.0
-228.4714488313561,-665.3612399492006,4.0,4.0
-228.65847599023385,-665.1563898878019,4.0,4.0
-229.03249974642512,-664.7468115557649,4.0,4.0
-229.40650822191094,-664.3368069625831,4.0,4.0
-229.78051669293893,-663.9267414640824,4.0,4.0
-230.1544640405245,-663.516736863852,4.0,4.0
-230.52838082793312,-663.1064277967149,4.0,4.0
-230.90226705615095,-662.6961187393581,4.0,4.0
-231.27615328770975,-662.2857487972376,4.0,4.0
-231.463088763268,-662.0805333801076,4.0,4.0
-231.6500395203465,-661.8753179645498,4.0,4.0
-232.02520938766696,-661.4661659504471,4.0,4.0
-232.40267145617116,-661.0589017144937,4.0,4.0
-232.5915476663151,-660.8554522909648,4.0,4.0
-232.78065309643748,-660.6521855550934,4.0,4.0
-233.1594752118358,-660.246443734032,4.0,4.0
-233.53854184524351,-659.8411282251491,4.0,4.0
-233.7281515700343,-659.6384704765771,4.0,4.0
-233.91777657625204,-659.4358127264454,4.0,4.0
-234.29707243265406,-659.0306799129371,4.0,4.0
-234.67647526155056,-658.6256689008582,4.0,4.0
-234.8662072399315,-658.4229502650948,4.0,4.0
-235.05590865664925,-658.2202316327719,4.0,4.0
-235.43531149584442,-657.8147334879075,4.0,4.0
-235.81456153729778,-657.4093571763322,4.0,4.0
-236.19375046333218,-657.0040417813639,4.0,4.0
-236.57295468115413,-656.5986046263163,4.0,4.0
-236.95215890249733,-656.1931065859355,4.0,4.0
-237.3326314759139,-655.7887046747499,4.0,4.0
-237.71836081374352,-655.3897833314513,4.0,4.0
-238.11027906827496,-654.9966470217345,4.0,4.0
-238.5048562686178,-654.6061901024809,4.0,4.0
-238.90201600136461,-654.2184734511493,4.0,4.0
-239.10119183846226,-654.0252545255847,4.0,4.0
-239.30070386523485,-653.8323400792922,4.0,4.0
-239.70017108457722,-653.4468156859934,4.0,4.0
-240.10006618881053,-653.061474000839,4.0,4.0
-240.3000213843673,-652.8689249559203,4.0,4.0
-240.49994602127276,-652.6764368153065,4.0,4.0
-240.89971891036555,-652.2913996957774,4.0,4.0
-241.2993389994466,-651.9063017122041,4.0,4.0
-241.4991872478866,-651.71369182729,4.0,4.0
-241.6990049339116,-651.5210210480348,4.0,4.0
-242.09862502428112,-651.1358012722171,4.0,4.0
-242.49816870930349,-650.7505814975461,4.0,4.0
-242.69795583525544,-650.5579716160881,4.0,4.0
-242.89768183589638,-650.3653617321283,4.0,4.0
